No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Referensi & Sumber Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Olahan Sampah,Jenis Bahaya,Detail Bahaya,Metode Pengumpulan,Standar Regulasi
66,botol_kaca_66,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
67,botol_kaca_67,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
68,botol_kaca_68,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
69,botol_kaca_69,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
70,botol_kaca_70,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
71,botol_kaca_71,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
72,botol_kaca_72,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
73,botol_kaca_73,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
74,botol_kaca_74,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
75,botol_kaca_75,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
76,botol_kaca_76,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
77,botol_kaca_77,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
78,botol_kaca_78,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
79,botol_kaca_79,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
80,botol_kaca_80,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
81,botol_kaca_81,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
82,botol_kaca_82,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
83,botol_kaca_83,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
84,botol_kaca_84,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
85,botol_kaca_85,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
86,botol_kaca_86,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
87,botol_kaca_87,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
88,botol_kaca_88,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
89,botol_kaca_89,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
90,botol_kaca_90,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
91,botol_kaca_91,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
92,botol_kaca_92,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
93,botol_kaca_93,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
94,botol_kaca_94,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
95,botol_kaca_95,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
96,botol_kaca_96,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
97,botol_kaca_97,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
98,botol_kaca_98,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
99,botol_kaca_99,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
100,botol_kaca_100,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
101,botol_kaca_101,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
102,botol_kaca_102,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
103,botol_kaca_103,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
104,botol_kaca_104,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
105,botol_kaca_105,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
106,botol_kaca_106,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
107,botol_kaca_107,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
108,botol_kaca_108,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
109,botol_kaca_109,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
110,botol_kaca_110,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
111,botol_kaca_111,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
112,botol_kaca_112,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
113,botol_kaca_113,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
114,botol_kaca_114,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
115,botol_kaca_115,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
116,botol_kaca_116,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
117,botol_kaca_117,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
118,botol_kaca_118,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
119,botol_kaca_119,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
120,botol_kaca_120,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
121,botol_kaca_121,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
122,botol_kaca_122,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
123,botol_kaca_123,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
124,botol_kaca_124,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
125,botol_kaca_125,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
126,botol_kaca_126,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
127,botol_kaca_127,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
128,botol_kaca_128,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
129,botol_kaca_129,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
130,botol_kaca_130,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
131,botol_kaca_131,Anorganik,ANO,Botol kaca minuman,botol_kaca,Tidak,1 juta tahun,1 juta th  | USEPA Glass Fact Sheet (2020); Glass Packaging Institute,Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,"Daur ulang, reuse botol",Tidak berbahaya,Tidak ada,Pengepul,Permen LHK No. P.56/2015
