No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Jenis Bahaya,Metode Pengumpulan,waktu_urai_bulan,kategori_urai,kesulitan_encoded,nilai_jual_encoded,biaya_proses_encoded,beban_biaya_score,high_cost_burden,potensi_pengolahan_enc,jenis_bahaya_enc,metode_pengumpulan_enc,kategori_enc,Struktur_Biaya,env_impact_score,econ_burden_score,recyclability_index
68,botol_kaca_68,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
69,botol_kaca_69,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
70,botol_kaca_70,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
71,botol_kaca_71,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
72,botol_kaca_72,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
73,botol_kaca_73,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
74,botol_kaca_74,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
75,botol_kaca_75,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
76,botol_kaca_76,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
77,botol_kaca_77,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
78,botol_kaca_78,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
79,botol_kaca_79,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
80,botol_kaca_80,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
81,botol_kaca_81,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
82,botol_kaca_82,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
83,botol_kaca_83,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
84,botol_kaca_84,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
85,botol_kaca_85,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
86,botol_kaca_86,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
87,botol_kaca_87,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
88,botol_kaca_88,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
89,botol_kaca_89,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
90,botol_kaca_90,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
91,botol_kaca_91,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
92,botol_kaca_92,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
93,botol_kaca_93,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
94,botol_kaca_94,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
95,botol_kaca_95,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
96,botol_kaca_96,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
97,botol_kaca_97,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
98,botol_kaca_98,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
99,botol_kaca_99,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
100,botol_kaca_100,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
101,botol_kaca_101,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
102,botol_kaca_102,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
103,botol_kaca_103,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
104,botol_kaca_104,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
105,botol_kaca_105,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
106,botol_kaca_106,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
107,botol_kaca_107,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
108,botol_kaca_108,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
109,botol_kaca_109,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
110,botol_kaca_110,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
111,botol_kaca_111,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
112,botol_kaca_112,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
113,botol_kaca_113,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
114,botol_kaca_114,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
115,botol_kaca_115,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
116,botol_kaca_116,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
117,botol_kaca_117,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
118,botol_kaca_118,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
119,botol_kaca_119,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
120,botol_kaca_120,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
121,botol_kaca_121,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
122,botol_kaca_122,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
123,botol_kaca_123,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
124,botol_kaca_124,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
125,botol_kaca_125,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
126,botol_kaca_126,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
127,botol_kaca_127,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
128,botol_kaca_128,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
129,botol_kaca_129,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
130,botol_kaca_130,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
131,botol_kaca_131,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
132,botol_kaca_132,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
133,botol_kaca_133,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
134,botol_kaca_134,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
135,botol_kaca_135,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.6170403587443947,0.92,0.52
