No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Jenis Bahaya,Metode Pengumpulan,waktu_urai_bulan,kategori_urai,kesulitan_encoded,nilai_jual_encoded,biaya_proses_encoded,beban_biaya_score,high_cost_burden,potensi_pengolahan_enc,jenis_bahaya_enc,metode_pengumpulan_enc,kategori_enc
86,botol_kaca_86,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
87,botol_kaca_87,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
88,botol_kaca_88,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
89,botol_kaca_89,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
90,botol_kaca_90,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
91,botol_kaca_91,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
92,botol_kaca_92,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
93,botol_kaca_93,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
94,botol_kaca_94,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
95,botol_kaca_95,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
96,botol_kaca_96,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
97,botol_kaca_97,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
98,botol_kaca_98,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
99,botol_kaca_99,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
100,botol_kaca_100,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
101,botol_kaca_101,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
102,botol_kaca_102,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
103,botol_kaca_103,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
104,botol_kaca_104,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
105,botol_kaca_105,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
106,botol_kaca_106,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
107,botol_kaca_107,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
108,botol_kaca_108,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
109,botol_kaca_109,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
110,botol_kaca_110,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
111,botol_kaca_111,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
112,botol_kaca_112,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
113,botol_kaca_113,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
114,botol_kaca_114,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
115,botol_kaca_115,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
116,botol_kaca_116,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
117,botol_kaca_117,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
118,botol_kaca_118,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
119,botol_kaca_119,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
120,botol_kaca_120,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
121,botol_kaca_121,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
122,botol_kaca_122,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
123,botol_kaca_123,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
124,botol_kaca_124,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
125,botol_kaca_125,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
126,botol_kaca_126,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
127,botol_kaca_127,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
128,botol_kaca_128,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
129,botol_kaca_129,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
130,botol_kaca_130,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
131,botol_kaca_131,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
132,botol_kaca_132,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
133,botol_kaca_133,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
134,botol_kaca_134,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
135,botol_kaca_135,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
136,botol_kaca_136,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
137,botol_kaca_137,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
138,botol_kaca_138,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
139,botol_kaca_139,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
140,botol_kaca_140,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
141,botol_kaca_141,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
142,botol_kaca_142,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
143,botol_kaca_143,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
144,botol_kaca_144,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
145,botol_kaca_145,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
146,botol_kaca_146,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
147,botol_kaca_147,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
148,botol_kaca_148,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
149,botol_kaca_149,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
150,botol_kaca_150,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
151,botol_kaca_151,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
152,botol_kaca_152,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
153,botol_kaca_153,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
154,botol_kaca_154,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
155,botol_kaca_155,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
156,botol_kaca_156,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
157,botol_kaca_157,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
158,botol_kaca_158,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
159,botol_kaca_159,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
160,botol_kaca_160,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
161,botol_kaca_161,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
162,botol_kaca_162,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
163,botol_kaca_163,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
164,botol_kaca_164,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
165,botol_kaca_165,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
166,botol_kaca_166,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
167,botol_kaca_167,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
168,botol_kaca_168,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
169,botol_kaca_169,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
170,botol_kaca_170,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
171,botol_kaca_171,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
172,botol_kaca_172,Anorganik,ANO,Botol kaca minuman,botol_kaca,0,1 juta tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),0.3,Bahan Baku Industri,Tidak berbahaya,Pengepul,12000000.0,Lama,4,1,5,6,0,0,4,2,0
